id,CustomerName,CustomerAddress,idState,id2,RegTime,RegisterTime,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7
567,Customer_567,Address_567,41,7816,"2023-08-21 10:52:42","2023-08-21 10:52:42",571.693,752.075,45.2977,970.263,715.421,666.317,185.324
568,Customer_568,Address_568,47,1741,"2023-02-12 10:52:42","2023-02-12 10:52:42",896.913,598.171,300.115,706.061,629.961,31.6211,268.223
569,Customer_569,Address_569,13,4839,"2023-08-03 10:52:42","2023-08-03 10:52:42",691.301,273.851,295.354,655.218,390.027,984.48,752.319
570,Customer_570,Address_570,41,8054,"2023-05-21 10:52:42","2023-05-21 10:52:42",121.845,125.228,260.606,927.345,854.908,492.503,897.792
571,Customer_571,Address_571,1,4274,"2022-10-21 10:52:42","2022-10-21 10:52:42",833.568,812.717,562.88,376.249,192.605,834.279,593.581
572,Customer_572,Address_572,24,5901,"2023-09-20 10:52:42","2023-09-20 10:52:42",5.03105,41.87,194.257,845.674,645.598,690.971,518.06
573,Customer_573,Address_573,26,1294,"2023-02-25 10:52:42","2023-02-25 10:52:42",959.637,963.461,938.395,801.59,192.766,559.061,217.005
574,Customer_574,Address_574,21,4493,"2022-12-10 10:52:42","2022-12-10 10:52:42",422.658,960.943,536.74,800.875,394.152,568.135,658.22
575,Customer_575,Address_575,30,9629,"2024-04-22 10:52:42","2024-04-22 10:52:42",293.561,365.797,948.3,644.109,375.647,945.907,602.592
576,Customer_576,Address_576,9,1615,"2022-09-28 10:52:42","2022-09-28 10:52:42",876.947,935.381,46.0637,424.177,982.692,640.93,256.576
577,Customer_577,Address_577,19,1276,"2024-03-24 10:52:42","2024-03-24 10:52:42",274.479,152.412,938.625,235.889,363.569,110.18,460.192
578,Customer_578,Address_578,49,5243,"2023-06-26 10:52:42","2023-06-26 10:52:42",817.307,747.4,285.081,183.202,60.7684,754.236,588.875
579,Customer_579,Address_579,35,6775,"2024-01-18 10:52:42","2024-01-18 10:52:42",892.515,972,182.452,996.261,433.95,180.968,602.991
580,Customer_580,Address_580,24,5961,"2023-09-11 10:52:42","2023-09-11 10:52:42",47.1961,215.379,935.305,30.3903,346.036,639.008,156.933
581,Customer_581,Address_581,44,8806,"2022-11-28 10:52:42","2022-11-28 10:52:42",68.3744,139.511,492.432,43.6251,740.831,573.28,643.905
582,Customer_582,Address_582,25,6100,"2023-09-15 10:52:42","2023-09-15 10:52:42",972.453,858.706,376.172,304.739,395.182,61.6935,122.92
583,Customer_583,Address_583,22,8009,"2023-03-01 10:52:42","2023-03-01 10:52:42",691.809,642.034,134.744,747.616,333.85,426.4,130.451
584,Customer_584,Address_584,19,5265,"2023-11-16 10:52:42","2023-11-16 10:52:42",830.469,401.005,513.618,365.075,284.52,327.375,783.313
585,Customer_585,Address_585,47,3900,"2022-10-05 10:52:42","2022-10-05 10:52:42",73.3788,942.774,493.736,640.356,720.573,681.795,247.256
586,Customer_586,Address_586,10,2914,"2023-05-24 10:52:42","2023-05-24 10:52:42",816.262,608.666,594.547,146.736,950.037,309.978,699.78
587,Customer_587,Address_587,29,7709,"2024-05-02 10:52:42","2024-05-02 10:52:42",866.169,269.274,747.861,931.484,413.836,274.729,132.135
588,Customer_588,Address_588,42,8074,"2023-07-14 10:52:42","2023-07-14 10:52:42",745.678,466.099,93.4596,69.0019,64.6305,116.147,386.843
589,Customer_589,Address_589,30,7915,"2024-03-16 10:52:42","2024-03-16 10:52:42",116.965,331.627,307.241,541.321,784.883,300.452,147.612
590,Customer_590,Address_590,42,7666,"2023-12-27 10:52:42","2023-12-27 10:52:42",744.553,142.797,480.326,973.237,425.21,206.338,756.059
591,Customer_591,Address_591,9,5844,"2023-12-17 10:52:42","2023-12-17 10:52:42",421.893,487.509,171.866,396.806,468.429,151.726,353.346
592,Customer_592,Address_592,16,5479,"2023-04-08 10:52:42","2023-04-08 10:52:42",276.582,721.065,775.579,714.697,246.75,89.6586,708.043
593,Customer_593,Address_593,14,3088,"2023-09-06 10:52:42","2023-09-06 10:52:42",36.9965,145.053,614.277,636.224,338.291,782.782,899.037
594,Customer_594,Address_594,8,1333,"2022-11-20 10:52:42","2022-11-20 10:52:42",613.291,831.726,318.758,98.6127,536.789,388.105,330.16
595,Customer_595,Address_595,25,4977,"2022-11-16 10:52:42","2022-11-16 10:52:42",425.504,876.719,107.082,905.253,205.02,309.339,931.634
596,Customer_596,Address_596,37,8702,"2024-03-13 10:52:42","2024-03-13 10:52:42",876.817,117.43,956.7,431.209,285.946,136.101,822.667
597,Customer_597,Address_597,36,1514,"2024-01-13 10:52:42","2024-01-13 10:52:42",682.058,898.164,444.645,528.735,309.742,962.502,883.284
598,Customer_598,Address_598,27,9952,"2023-08-08 10:52:42","2023-08-08 10:52:42",950.066,589.802,98.8089,724.64,326.773,459.944,319.4
599,Customer_599,Address_599,11,2148,"2022-05-27 10:52:42","2022-05-27 10:52:42",550.855,793.982,317.345,204.777,71.8521,744.929,509.089
600,Customer_600,Address_600,16,1234,"2023-12-24 10:52:42","2023-12-24 10:52:42",912.477,968.075,102.943,610.489,743.615,886.611,202.208
601,Customer_601,Address_601,18,2344,"2022-12-27 10:52:42","2022-12-27 10:52:42",19.1366,15.2421,18.8008,48.2777,184.986,780.097,345.528
602,Customer_602,Address_602,20,9101,"2023-09-12 10:52:42","2023-09-12 10:52:42",993.255,950.035,770.413,1.96093,698.564,486.939,339.002
603,Customer_603,Address_603,12,2385,"2024-03-28 10:52:42","2024-03-28 10:52:42",874.113,168.98,222.56,605.859,361.615,990.5,867.654
604,Customer_604,Address_604,19,3077,"2024-04-07 10:52:42","2024-04-07 10:52:42",577.95,727.386,903.078,333.231,956.923,784.924,53.8476
605,Customer_605,Address_605,46,4697,"2023-10-03 10:52:42","2023-10-03 10:52:42",320.451,670.558,391.435,945.502,553.205,929.518,987.976
606,Customer_606,Address_606,8,8134,"2023-05-11 10:52:42","2023-05-11 10:52:42",169.653,319.599,89.0361,486.384,164.812,364.906,330.096
607,Customer_607,Address_607,28,8096,"2023-10-29 10:52:42","2023-10-29 10:52:42",10.9862,229.006,112.072,873.341,30.4879,532.418,570.625
608,Customer_608,Address_608,13,6107,"2024-03-27 10:52:42","2024-03-27 10:52:42",646.474,23.023,175.694,809.399,519.915,171.378,297.144
609,Customer_609,Address_609,49,9698,"2022-07-17 10:52:42","2022-07-17 10:52:42",689.21,692.825,396.492,903.988,330.465,940.359,710.402
610,Customer_610,Address_610,37,5711,"2023-07-12 10:52:42","2023-07-12 10:52:42",552.165,487.292,779.966,437.953,849.869,935.486,127.823
611,Customer_611,Address_611,42,8018,"2023-07-29 10:52:42","2023-07-29 10:52:42",666.095,127.149,637.462,805.86,116.915,166.994,484.227
612,Customer_612,Address_612,47,2332,"2022-06-01 10:52:42","2022-06-01 10:52:42",455.314,336.852,318.317,581.032,950.208,7.94257,189.09
613,Customer_613,Address_613,47,1367,"2023-07-01 10:52:42","2023-07-01 10:52:42",74.1402,52.706,41.1092,47.4282,113.813,426.782,792.468
614,Customer_614,Address_614,35,1293,"2024-02-21 10:52:42","2024-02-21 10:52:42",486.813,83.3346,956.232,531.159,787.095,342.001,348.719
615,Customer_615,Address_615,36,5876,"2023-04-06 10:52:42","2023-04-06 10:52:42",155.851,110.493,84.9109,93.076,210.647,774.009,238.104
616,Customer_616,Address_616,44,6653,"2023-04-22 10:52:42","2023-04-22 10:52:42",792.031,354.256,395.187,913.166,380.27,161.851,668.444
617,Customer_617,Address_617,43,3502,"2022-09-26 10:52:42","2022-09-26 10:52:42",266.069,870.299,553.288,155.542,117.845,122.598,259.457
618,Customer_618,Address_618,47,8821,"2023-04-06 10:52:42","2023-04-06 10:52:42",177.522,216.742,551.145,105.497,874.049,53.7556,646.631
619,Customer_619,Address_619,4,4775,"2022-08-12 10:52:42","2022-08-12 10:52:42",151.618,111.943,104.86,188.472,627.779,573.48,984.061
620,Customer_620,Address_620,10,1424,"2023-02-07 10:52:42","2023-02-07 10:52:42",39.2776,287.954,321.936,745.82,763.29,578.989,605.076
621,Customer_621,Address_621,15,6641,"2023-11-02 10:52:42","2023-11-02 10:52:42",464.408,515.072,182.136,365.462,280.905,308.137,697.97
622,Customer_622,Address_622,29,7599,"2022-06-08 10:52:42","2022-06-08 10:52:42",650.75,343.381,764.654,793.128,671.68,979.014,880.03
623,Customer_623,Address_623,24,7079,"2022-05-26 10:52:42","2022-05-26 10:52:42",913.192,602.244,271.643,551.485,942.495,58.0208,462.619
624,Customer_624,Address_624,7,3765,"2024-02-19 10:52:42","2024-02-19 10:52:42",675.096,17.2873,61.1475,253.876,85.9365,668.055,82.4655
625,Customer_625,Address_625,21,8140,"2022-11-21 10:52:42","2022-11-21 10:52:42",332.729,435.856,181.095,597.905,446.242,437.495,848.748
626,Customer_626,Address_626,47,1990,"2022-11-11 10:52:42","2022-11-11 10:52:42",451.773,989.752,593.444,997.964,209.487,53.5426,639.253
627,Customer_627,Address_627,2,3343,"2023-12-26 10:52:42","2023-12-26 10:52:42",194.665,387.774,354.877,611.061,990.676,120.197,628.956
628,Customer_628,Address_628,40,1306,"2022-09-27 10:52:42","2022-09-27 10:52:42",986.896,481.002,444.322,778.603,560.049,464.438,642.041
629,Customer_629,Address_629,41,2425,"2023-09-11 10:52:42","2023-09-11 10:52:42",230.142,127.609,947.618,355.264,933.464,601.527,207.245
630,Customer_630,Address_630,12,5828,"2022-05-27 10:52:42","2022-05-27 10:52:42",327.923,677.195,402.206,979.446,690.613,514.725,501.787
631,Customer_631,Address_631,49,3865,"2022-12-24 10:52:42","2022-12-24 10:52:42",534.248,577.503,284.77,691.342,602.401,937.98,882.694
632,Customer_632,Address_632,30,4146,"2022-06-24 10:52:42","2022-06-24 10:52:42",697.529,639.906,106.943,614.998,754.159,925.802,366.533
633,Customer_633,Address_633,3,2590,"2022-12-10 10:52:42","2022-12-10 10:52:42",58.4215,139.003,519.748,181.734,349.425,201.923,961.342
634,Customer_634,Address_634,11,2086,"2024-05-16 10:52:42","2024-05-16 10:52:42",640.594,201.415,85.2915,822.213,855.19,809.311,480.986
635,Customer_635,Address_635,49,4978,"2023-10-26 10:52:42","2023-10-26 10:52:42",69.4812,510.084,341.976,179.627,872.208,822.16,494.175
636,Customer_636,Address_636,1,5855,"2023-01-03 10:52:42","2023-01-03 10:52:42",801.932,957.494,381.674,35.8899,34.4268,64.4641,219.04
637,Customer_637,Address_637,46,8667,"2023-04-08 10:52:42","2023-04-08 10:52:42",215.106,413.012,419.741,859.672,39.1339,616.654,965.87
638,Customer_638,Address_638,49,9993,"2024-04-04 10:52:42","2024-04-04 10:52:42",294.493,296.971,601.376,115.968,775.71,530.648,326.11
639,Customer_639,Address_639,2,2932,"2022-06-17 10:52:42","2022-06-17 10:52:42",144.23,848.159,808.105,496.048,55.9274,791.491,789.675
640,Customer_640,Address_640,29,5504,"2022-10-25 10:52:42","2022-10-25 10:52:42",402.118,668.448,135.885,674.082,962.756,791.534,69.4032
641,Customer_641,Address_641,49,6884,"2023-09-03 10:52:42","2023-09-03 10:52:42",798.607,936.934,288.846,633.43,300.61,602.762,111.979
642,Customer_642,Address_642,38,4799,"2022-08-31 10:52:42","2022-08-31 10:52:42",12.36,494.578,435.81,695.318,169.159,759.842,291.732
643,Customer_643,Address_643,9,1184,"2023-03-31 10:52:42","2023-03-31 10:52:42",763.419,122.188,320.686,236.867,222.275,400.775,337.051
644,Customer_644,Address_644,25,4631,"2023-03-28 10:52:42","2023-03-28 10:52:42",632.768,457.907,391.229,582.425,738.436,944.907,509.228
645,Customer_645,Address_645,36,1264,"2024-05-07 10:52:42","2024-05-07 10:52:42",975.817,840.649,275.793,857.02,457.721,717.545,214.561
646,Customer_646,Address_646,47,9614,"2024-04-28 10:52:42","2024-04-28 10:52:42",255.031,199.246,231.137,557.945,96.3148,807.739,749.751
647,Customer_647,Address_647,17,4405,"2022-07-18 10:52:42","2022-07-18 10:52:42",442.577,466.15,3.01676,616.635,74.1246,520.718,381.216
648,Customer_648,Address_648,18,6183,"2022-09-05 10:52:42","2022-09-05 10:52:42",512.777,19.4462,558.899,736.158,4.09118,811.983,47.6394
649,Customer_649,Address_649,41,8814,"2022-07-04 10:52:42","2022-07-04 10:52:42",69.4738,542.695,505.053,897.179,970.737,162.148,898.527
650,Customer_650,Address_650,1,4018,"2023-01-22 10:52:42","2023-01-22 10:52:42",285.569,452.81,407.345,678.295,169.438,812.306,553.218
651,Customer_651,Address_651,17,9875,"2022-06-28 10:52:42","2022-06-28 10:52:42",758.815,963.628,541.696,817.594,462.883,861.635,919.524
652,Customer_652,Address_652,1,3745,"2023-05-27 10:52:42","2023-05-27 10:52:42",519.346,136.119,122.555,204.419,654.43,658.892,331.17
653,Customer_653,Address_653,34,4621,"2022-06-05 10:52:42","2022-06-05 10:52:42",664.266,398.527,999.836,803.6,18.4907,681.654,352.799
654,Customer_654,Address_654,36,5830,"2023-04-28 10:52:42","2023-04-28 10:52:42",23.5224,537.304,615.954,467.856,491.42,53.5323,793.401
655,Customer_655,Address_655,41,6866,"2022-09-11 10:52:42","2022-09-11 10:52:42",244.302,701.621,775.2,771.136,530.08,336.994,94.7277
656,Customer_656,Address_656,24,1261,"2022-11-10 10:52:42","2022-11-10 10:52:42",700.436,229.529,46.3361,543.095,576.466,253.044,535.822
657,Customer_657,Address_657,46,9931,"2023-12-21 10:52:42","2023-12-21 10:52:42",33.6547,561.718,707.626,852.977,142.006,151.098,329.471
658,Customer_658,Address_658,10,9837,"2023-09-21 10:52:42","2023-09-21 10:52:42",690.93,472.666,290.541,34.7065,301.909,405.427,121.408
659,Customer_659,Address_659,20,6306,"2022-10-28 10:52:42","2022-10-28 10:52:42",109.254,219.484,769.656,189.827,640.168,631.361,236.299
660,Customer_660,Address_660,15,7553,"2022-10-26 10:52:42","2022-10-26 10:52:42",708.59,207.087,909.663,927.053,906.277,750.228,32.3071
661,Customer_661,Address_661,46,5116,"2023-04-08 10:52:42","2023-04-08 10:52:42",398.665,330.916,458.587,300.184,125.161,725.254,250.788
662,Customer_662,Address_662,4,6746,"2022-06-17 10:52:42","2022-06-17 10:52:42",874.676,499.248,872.213,863.323,699.974,909.901,449.582
663,Customer_663,Address_663,26,3180,"2023-01-23 10:52:42","2023-01-23 10:52:42",557.347,816.2,408.956,596.181,754.036,981.637,646.079
664,Customer_664,Address_664,15,5402,"2023-03-13 10:52:42","2023-03-13 10:52:42",479.594,629.703,709.73,659.543,168.525,863.997,814.411
665,Customer_665,Address_665,25,9613,"2023-09-08 10:52:42","2023-09-08 10:52:42",854.763,238.218,626.8,419.348,216.341,823.659,469.272
666,Customer_666,Address_666,44,9721,"2023-12-08 10:52:42","2023-12-08 10:52:42",189.41,289.03,876.92,517.509,956.786,231.404,286.66
667,Customer_667,Address_667,37,8519,"2022-06-16 10:52:43","2022-06-16 10:52:43",293.763,588.732,62.3695,545.653,541.158,68.8284,720.669
668,Customer_668,Address_668,20,8400,"2022-07-14 10:52:43","2022-07-14 10:52:43",137.641,925.486,214.504,296.065,836.811,295.861,968.871
669,Customer_669,Address_669,48,8895,"2023-05-06 10:52:43","2023-05-06 10:52:43",947.853,191.508,113.982,995.384,634.974,188.72,38.677
670,Customer_670,Address_670,32,1180,"2023-12-09 10:52:43","2023-12-09 10:52:43",33.7097,512.152,459.631,761.7,429.605,862.927,25.8199
671,Customer_671,Address_671,28,6617,"2023-05-18 10:52:43","2023-05-18 10:52:43",626.108,631.438,278.865,500.015,663.476,817.338,96.2601
672,Customer_672,Address_672,2,8718,"2023-12-22 10:52:43","2023-12-22 10:52:43",429.116,544.332,434.311,538.56,389.867,333.654,498.668
673,Customer_673,Address_673,25,9693,"2023-09-02 10:52:43","2023-09-02 10:52:43",863.983,262.914,722.623,824.373,953.994,296.851,622.274
674,Customer_674,Address_674,12,3135,"2023-04-30 10:52:43","2023-04-30 10:52:43",907.461,965.763,106.433,634.874,855.07,370.73,288.441
675,Customer_675,Address_675,17,8062,"2022-07-05 10:52:43","2022-07-05 10:52:43",314.076,769.403,904.787,215.725,364.264,174.146,777.937
676,Customer_676,Address_676,19,5521,"2023-07-22 10:52:43","2023-07-22 10:52:43",544.745,492.504,828.285,663.911,834.702,181.774,404.767
677,Customer_677,Address_677,24,2604,"2023-06-19 10:52:43","2023-06-19 10:52:43",744.171,353.472,534.848,613.822,464.566,481.365,13.1253
678,Customer_678,Address_678,32,1614,"2023-06-03 10:52:43","2023-06-03 10:52:43",179.312,466.057,792.35,563.578,440.84,513.465,244.807
679,Customer_679,Address_679,35,7153,"2023-08-22 10:52:43","2023-08-22 10:52:43",788.385,838.108,825.386,612.605,586.866,96.5146,721.976
680,Customer_680,Address_680,17,4921,"2023-12-10 10:52:43","2023-12-10 10:52:43",781.431,253.949,925.455,865.425,550.761,157.53,135.367
681,Customer_681,Address_681,11,6536,"2023-06-14 10:52:43","2023-06-14 10:52:43",469.069,956.68,376.191,10.9168,926.011,597.303,208.481
682,Customer_682,Address_682,13,6643,"2023-08-10 10:52:43","2023-08-10 10:52:43",37.6459,36.9492,71.8083,248.194,25.5457,383.146,839.093
683,Customer_683,Address_683,3,7415,"2023-07-10 10:52:43","2023-07-10 10:52:43",992.337,683.151,438.743,144.265,405.093,592.669,748.069
684,Customer_684,Address_684,49,6107,"2022-06-23 10:52:43","2022-06-23 10:52:43",49.5736,396.652,834.541,982.749,410.122,102.362,281.443
685,Customer_685,Address_685,6,6906,"2022-05-31 10:52:43","2022-05-31 10:52:43",937.137,742.023,898.705,267.457,641.168,403.471,93.8519
686,Customer_686,Address_686,13,1114,"2023-10-20 10:52:43","2023-10-20 10:52:43",396.081,119.948,411.5,697.653,253.765,175.866,118.037
687,Customer_687,Address_687,4,9629,"2023-03-01 10:52:43","2023-03-01 10:52:43",155.111,956.627,317.802,719.128,642.235,53.7892,342.242
688,Customer_688,Address_688,28,7502,"2022-06-14 10:52:43","2022-06-14 10:52:43",647.063,346.603,791.825,919.315,221.1,347.557,74.4825
689,Customer_689,Address_689,17,4827,"2024-02-06 10:52:43","2024-02-06 10:52:43",409.718,637.28,957.247,874.395,500.232,877.978,889.193
690,Customer_690,Address_690,41,4533,"2023-04-28 10:52:43","2023-04-28 10:52:43",456.291,701.036,136.309,578.435,483.248,680.936,954.938
691,Customer_691,Address_691,37,8151,"2022-10-27 10:52:43","2022-10-27 10:52:43",502.554,180.995,397.312,443.578,25.9515,799.025,917.268
692,Customer_692,Address_692,10,2750,"2023-07-26 10:52:43","2023-07-26 10:52:43",440.811,989.402,624.574,154.664,899.599,34.0019,471.213
693,Customer_693,Address_693,13,8709,"2023-05-02 10:52:43","2023-05-02 10:52:43",35.712,615.136,968.544,997.314,80.9347,412.733,820.86
694,Customer_694,Address_694,44,8811,"2022-11-22 10:52:43","2022-11-22 10:52:43",102.904,290.508,143.826,847.607,806.555,489.955,30.1106
695,Customer_695,Address_695,35,3817,"2023-04-30 10:52:43","2023-04-30 10:52:43",678.023,819.712,64.4885,863.307,123.072,25.4356,757.963
696,Customer_696,Address_696,36,3642,"2023-09-20 10:52:43","2023-09-20 10:52:43",757.799,805.733,755.271,359.153,529.954,572.312,271.695
697,Customer_697,Address_697,33,4533,"2024-04-18 10:52:43","2024-04-18 10:52:43",14.4148,956.72,740.355,831.615,937.012,190.213,140.03
698,Customer_698,Address_698,7,3047,"2022-11-17 10:52:43","2022-11-17 10:52:43",61.5205,61.2577,121.727,424.862,759.127,521.052,327.878
699,Customer_699,Address_699,4,4577,"2022-11-09 10:52:43","2022-11-09 10:52:43",602.11,733.734,862.343,110.511,965.525,496.092,583.886
700,Customer_700,Address_700,22,4637,"2022-12-03 10:52:43","2022-12-03 10:52:43",423.151,934.464,402.867,210.945,846.121,597.772,450.498
701,Customer_701,Address_701,23,9499,"2023-09-08 10:52:43","2023-09-08 10:52:43",888.667,410.259,385.293,695.687,322.557,525.725,660.952
702,Customer_702,Address_702,37,6895,"2024-03-10 10:52:43","2024-03-10 10:52:43",497.857,211.438,563.616,183.769,227.996,588.671,259.369
703,Customer_703,Address_703,27,8884,"2022-10-19 10:52:43","2022-10-19 10:52:43",310.66,190.011,18.076,520.346,547.504,176.482,239.899
704,Customer_704,Address_704,34,6674,"2024-02-02 10:52:43","2024-02-02 10:52:43",821.22,678.392,928.3,606.322,246.711,414.59,332.818
705,Customer_705,Address_705,22,1928,"2023-11-13 10:52:43","2023-11-13 10:52:43",964.155,56.6429,390.75,783.823,746.863,382.848,673.648
706,Customer_706,Address_706,11,1697,"2022-12-02 10:52:43","2022-12-02 10:52:43",410.671,867.356,104.769,921.777,294.578,707.56,654.063
707,Customer_707,Address_707,8,7983,"2023-07-02 10:52:43","2023-07-02 10:52:43",857.328,975.452,305.275,600.022,84.2823,621.347,853.887
708,Customer_708,Address_708,21,5187,"2024-02-26 10:52:43","2024-02-26 10:52:43",155.94,448.574,775.051,529.532,322.509,23.9487,152.216
709,Customer_709,Address_709,35,9905,"2022-08-13 10:52:43","2022-08-13 10:52:43",430.936,514.982,282.101,865.559,481.493,810.788,609.459
710,Customer_710,Address_710,31,3216,"2023-08-08 10:52:43","2023-08-08 10:52:43",194.222,811.271,473.689,934.632,252.092,456.565,526.547
711,Customer_711,Address_711,14,7620,"2022-08-07 10:52:43","2022-08-07 10:52:43",236.722,517.567,877.672,835.658,545.275,219.399,461.169
712,Customer_712,Address_712,33,8692,"2023-09-18 10:52:43","2023-09-18 10:52:43",89.5843,455.635,9.42029,680.198,372.727,823.042,997.029
713,Customer_713,Address_713,26,6301,"2023-08-01 10:52:43","2023-08-01 10:52:43",217.771,897.99,836.635,489.208,936.136,213.053,256.856
714,Customer_714,Address_714,33,5095,"2023-09-11 10:52:43","2023-09-11 10:52:43",334.222,651.487,254.772,319.398,832.673,205.173,527.846
715,Customer_715,Address_715,2,5815,"2023-03-03 10:52:43","2023-03-03 10:52:43",414.498,260.779,60.403,519.678,417.179,526.862,382.772
716,Customer_716,Address_716,17,5662,"2023-03-12 10:52:43","2023-03-12 10:52:43",398.334,220.148,905.738,868.246,624.017,515.345,704.674
717,Customer_717,Address_717,49,7953,"2022-07-07 10:52:43","2022-07-07 10:52:43",338.521,898.698,477.928,693.547,33.951,89.1137,343.715
718,Customer_718,Address_718,23,3025,"2022-10-31 10:52:43","2022-10-31 10:52:43",182.232,596.757,437.09,395.177,664.617,137.554,693.919
719,Customer_719,Address_719,3,2826,"2022-09-09 10:52:43","2022-09-09 10:52:43",609.937,518.492,762.65,257.773,0.91739,231.267,153.581
720,Customer_720,Address_720,4,9188,"2023-09-21 10:52:43","2023-09-21 10:52:43",903.723,538.765,982.658,296.992,536.988,793.963,358.851
721,Customer_721,Address_721,21,9867,"2022-12-30 10:52:43","2022-12-30 10:52:43",490.469,384.577,451.477,103.657,163.855,508.302,49.9441
722,Customer_722,Address_722,37,5268,"2023-12-25 10:52:43","2023-12-25 10:52:43",561.154,215.438,393.728,322.327,430.451,185.273,635.011
723,Customer_723,Address_723,31,2720,"2024-03-06 10:52:43","2024-03-06 10:52:43",916.779,289.757,698.448,622.966,19.4872,228.538,84.229
724,Customer_724,Address_724,37,4824,"2022-07-16 10:52:43","2022-07-16 10:52:43",316.322,826.874,185.404,446.397,675.773,39.6765,171.062
725,Customer_725,Address_725,37,2514,"2023-02-10 10:52:43","2023-02-10 10:52:43",656.744,386.868,964.104,659.919,407.284,56.66,61.4494
726,Customer_726,Address_726,7,5517,"2024-03-06 10:52:43","2024-03-06 10:52:43",984.712,629.156,191.646,70.7609,778.866,682.049,73.6443
727,Customer_727,Address_727,17,4505,"2022-05-31 10:52:43","2022-05-31 10:52:43",736.665,740.325,491.629,237.17,710.963,843.304,83.63
728,Customer_728,Address_728,45,2712,"2023-10-20 10:52:43","2023-10-20 10:52:43",863.152,455.316,687.123,69.6703,286.981,225.896,268.536
729,Customer_729,Address_729,34,5674,"2023-03-04 10:52:43","2023-03-04 10:52:43",450.751,448.48,890.149,105.305,856.078,964.473,254.133
730,Customer_730,Address_730,19,2114,"2023-05-27 10:52:43","2023-05-27 10:52:43",65.5358,865.467,130.729,57.2422,894.025,298.397,809.911
731,Customer_731,Address_731,8,4078,"2023-11-18 10:52:43","2023-11-18 10:52:43",210.335,309.728,917.634,658.989,542.043,733.246,40.1022
732,Customer_732,Address_732,1,8952,"2023-07-18 10:52:43","2023-07-18 10:52:43",426.689,887.027,155.068,114.26,106.094,187.691,620.172
733,Customer_733,Address_733,27,8455,"2023-04-26 10:52:43","2023-04-26 10:52:43",158.625,206.774,557.994,169.649,174.265,362.378,289.093
734,Customer_734,Address_734,18,9319,"2023-04-13 10:52:43","2023-04-13 10:52:43",961.467,166.562,948.408,242.356,366.555,105.707,428.869
735,Customer_735,Address_735,42,8645,"2022-11-04 10:52:43","2022-11-04 10:52:43",281.002,107.277,693.381,145.075,645.231,790.931,18.9624
736,Customer_736,Address_736,37,5978,"2023-03-06 10:52:43","2023-03-06 10:52:43",340.214,901.176,485.238,722.661,157.59,619.969,627.075
737,Customer_737,Address_737,14,5465,"2023-01-25 10:52:43","2023-01-25 10:52:43",782.501,949.998,402.489,162.451,604.786,536.577,868.527
738,Customer_738,Address_738,37,1530,"2024-03-07 10:52:43","2024-03-07 10:52:43",303.05,227.337,227.531,455.647,595.641,611.266,269.403
739,Customer_739,Address_739,26,7821,"2023-11-16 10:52:43","2023-11-16 10:52:43",975.359,127.37,710.775,171.762,726.487,117.147,406.277
740,Customer_740,Address_740,34,2627,"2022-08-24 10:52:43","2022-08-24 10:52:43",780.244,307.49,196.715,61.1065,715.388,393.618,821.927
741,Customer_741,Address_741,47,2603,"2024-03-01 10:52:43","2024-03-01 10:52:43",987.141,622.786,152.506,894.174,13.3522,384.238,881.134
742,Customer_742,Address_742,13,6592,"2023-09-05 10:52:43","2023-09-05 10:52:43",875.907,335.518,49.8677,242.785,64.3226,593.258,773.32
743,Customer_743,Address_743,5,2027,"2023-10-03 10:52:43","2023-10-03 10:52:43",209.509,116.317,953.058,416.339,222.521,863.588,650.378
744,Customer_744,Address_744,34,4190,"2022-10-18 10:52:43","2022-10-18 10:52:43",882.118,43.2152,569.723,718.971,885.686,271.517,700.527
745,Customer_745,Address_745,35,4049,"2023-02-12 10:52:43","2023-02-12 10:52:43",133.338,776.764,483.805,88.7318,992.245,695.03,498.415
746,Customer_746,Address_746,21,5857,"2023-06-03 10:52:43","2023-06-03 10:52:43",768.232,408.794,739.271,469.976,132.064,250.393,855.773
747,Customer_747,Address_747,27,1639,"2022-10-31 10:52:43","2022-10-31 10:52:43",649.153,928.275,693.914,684.744,341.977,655.657,252.35
748,Customer_748,Address_748,15,7451,"2022-12-23 10:52:43","2022-12-23 10:52:43",349.182,646.053,182.718,975.432,329.006,718.735,606.654
749,Customer_749,Address_749,44,6088,"2023-12-26 10:52:43","2023-12-26 10:52:43",282.321,824.529,275.681,904.818,697.049,770.788,762.795
750,Customer_750,Address_750,26,2977,"2023-03-10 10:52:43","2023-03-10 10:52:43",308.651,762.65,887.297,148.535,80.7842,958.316,549.228
751,Customer_751,Address_751,44,7374,"2022-07-09 10:52:43","2022-07-09 10:52:43",514.245,787.774,396.136,617.358,898.38,639.829,504.003
752,Customer_752,Address_752,31,5415,"2023-01-27 10:52:43","2023-01-27 10:52:43",786.128,975.812,520.676,675.945,817.697,60.6506,850.161
753,Customer_753,Address_753,4,8144,"2022-11-07 10:52:43","2022-11-07 10:52:43",430.526,865.493,35.8909,582.974,807.198,287.069,13.7513
754,Customer_754,Address_754,11,9968,"2023-08-28 10:52:43","2023-08-28 10:52:43",809.535,968.275,412.768,159.014,556.766,306.79,863.65
755,Customer_755,Address_755,20,4586,"2022-10-11 10:52:43","2022-10-11 10:52:43",797.936,593.686,574.622,92.0499,736.385,405.775,819.721
